"927","47","0"
"1148","10","0"
"1148","10187","1"
"1187","10","0"
"1187","10187","1"
"1223","3","0"
"1223","22","0"
"1223","10168","1"
"1223","10175","2"
"1286","3","0"
"1292","3","0"
"1296","3","0"
"1296","10249","1"
"1298","3","0"
"1300","3","0"
"1302","3","0"
"1333","3","0"
"1333","10169","1"
"1333","12051","0"
"1356","3","0"
"1356","10187","1"
"1388","10","0"
"1388","10187","1"
"1390","10","0"
"1390","10187","1"
"1392","10","0"
"1392","13799","1"
"1394","10","0"
"1394","10188","1"
"1394","13792","0"
"1396","10","0"
"1398","10","0"
"1398","10187","1"
"1400","10","0"
"1400","10187","1"
"1400","13793","0"
"1402","10","0"
"1402","10187","1"
"1405","10","0"
"1405","10266","1"
"1405","13792","0"
"1405","13794","0"
"1409","10","0"
"1409","10213","1"
"1409","13795","0"
"1409","13797","0"
"1411","10","0"
"1411","10187","1"
"1413","10","0"
"1413","53","0"
"1413","10187","1"
"1413","13798","0"
"1417","10","0"
"1417","10213","1"
"1417","13795","0"
"1421","10","0"
"1421","10187","1"
"1424","10","0"
"1424","10240","1"
"1424","13795","0"
"1426","10","0"
"1426","11350","1"
"1428","10","0"
"1428","10213","1"
"1428","13795","0"
"1430","10","0"
"1430","10213","1"
"1432","10","0"
"1432","10187","1"
"1432","13795","0"
"1432","13798","0"
"1434","10","0"
"1436","10","0"
"1436","10168","1"
"1436","13795","0"
"1445","10","0"
"1445","10168","0"
"1447","10","0"
"1447","13799","1"
"1449","10","0"
"1449","248","0"
"1449","10253","1"
"1451","10","0"
"1451","10183","1"
"1453","10","0"
"1453","10187","1"
"1455","10","0"
"1455","10148","0"
"1471","3","0"
"1503","3","0"
"1503","22","0"
"1503","37","0"
"1503","10240","1"
"1505","3","0"
"1510","3","0"
"1510","37","0"
"1510","93","0"
"1512","3","0"
"1512","37","0"
"1515","3","0"
"1526","3","0"
"1531","26","0"
"1533","26","0"
"1535","26","0"
"1537","26","0"
"1539","26","0"
"1541","26","0"
"1543","26","0"
"1545","26","0"
"1550","26","0"
"1552","26","0"
"1554","26","0"
"1556","26","0"
"1558","26","0"
"1560","26","0"
"1562","26","0"
"1564","26","0"
"1566","26","0"
"1569","26","0"
"1571","26","0"
"1576","26","0"
"1643","3","0"
"1643","160","0"
"1649","3","0"
"1649","10187","1"
"1654","3","0"
"1654","102","0"
"1658","3","0"
"1658","160","0"
"1663","3","0"
"1701","109","0"
"1705","109","0"
"1705","113","0"
"1705","114","0"
"1705","115","0"
"1705","116","0"
"1705","117","0"
"1707","109","0"
"1707","113","0"
"1707","114","0"
"1707","115","0"
"1707","116","0"
"1707","117","0"
"1709","109","0"
"1709","113","0"
"1709","114","0"
"1709","115","0"
"1709","116","0"
"1709","117","0"
"1711","109","0"
"1711","113","0"
"1711","114","0"
"1711","115","0"
"1711","116","0"
"1711","117","0"
"1713","109","0"
"1713","113","0"
"1713","114","0"
"1713","115","0"
"1713","116","0"
"1713","117","0"
"1715","109","0"
"1715","113","0"
"1715","114","0"
"1715","115","0"
"1715","116","0"
"1715","117","0"
"1717","109","0"
"1717","113","0"
"1717","114","0"
"1717","115","0"
"1717","116","0"
"1717","117","0"
"1719","109","0"
"1719","113","0"
"1719","114","0"
"1719","115","0"
"1719","116","0"
"1719","117","0"
"1723","109","0"
"1723","113","0"
"1723","114","0"
"1723","115","0"
"1723","116","0"
"1723","117","0"
"1729","109","0"
"1729","113","0"
"1729","114","0"
"1729","115","0"
"1729","116","0"
"1729","117","0"
"1732","109","0"
"1732","113","0"
"1732","114","0"
"1732","115","0"
"1732","116","0"
"1732","117","0"
"1734","109","0"
"1734","113","0"
"1734","114","0"
"1734","115","0"
"1734","116","0"
"1734","117","0"
"1738","109","0"
"1742","109","0"
"1747","109","0"
"1749","109","0"
"1751","109","0"
"1751","113","0"
"1751","114","0"
"1751","115","0"
"1751","116","0"
"1751","117","0"
"1755","109","0"
"1758","109","0"
"1760","109","0"
"1760","113","0"
"1760","114","0"
"1760","115","0"
"1760","116","0"
"1760","117","0"
"1762","109","0"
"1780","3","0"
"1786","113","0"
"1786","10148","1"
"1791","113","0"
"1793","113","0"
"1795","113","0"
"1812","113","0"
"1830","113","0"
"1830","120","0"
"1830","1393","0"
"1832","113","0"
"1835","113","0"
"1835","120","0"
"1840","123","0"
"1840","10148","1"
"1843","123","0"
"1846","123","0"
"1846","126","0"
"1846","10148","0"
"1848","123","0"
"1849","123","0"
"1849","126","0"
"1851","123","0"
"1851","126","0"
"1855","123","0"
"1855","126","0"
"1858","123","0"
"1858","126","0"
"1858","127","0"
"1860","123","0"
"1862","123","0"
"1862","126","0"
"1864","123","0"
"1864","126","0"
"1866","123","0"
"1866","126","0"
"1866","127","0"
"1868","123","0"
"1868","126","0"
"1868","127","0"
"1870","123","0"
"1870","126","0"
"1870","127","0"
"1872","123","0"
"1872","126","0"
"1872","127","0"
"1874","123","0"
"1874","126","0"
"1874","127","0"
"1876","123","0"
"1876","126","0"
"1876","127","0"
"1878","123","0"
"1878","126","0"
"1878","127","0"
"1880","123","0"
"1880","126","0"
"1880","127","0"
"1882","123","0"
"1882","126","0"
"1882","127","0"
"1884","123","0"
"1884","126","0"
"1884","127","0"
"1886","123","0"
"1886","126","0"
"1886","127","0"
"1888","123","0"
"1888","126","0"
"1888","127","0"
"1891","123","0"
"1891","126","0"
"1891","127","0"
"1893","123","0"
"1893","126","0"
"1893","127","0"
"1893","131","0"
"1896","123","0"
"1896","126","0"
"1896","127","0"
"1898","123","0"
"1898","126","0"
"1900","123","0"
"1900","126","0"
"1900","127","0"
"1921","114","0"
"1923","114","0"
"1923","10148","1"
"1926","114","0"
"1928","114","0"
"1930","114","0"
"1941","22","0"
"1941","27","0"
"1941","133","0"
"1941","9051","0"
"1943","22","0"
"1953","22","0"
"1955","22","0"
"1958","22","0"
"1961","22","0"
"1963","22","0"
"1963","133","0"
"1963","134","0"
"1963","9511","0"
"1966","22","0"
"1966","27","0"
"1966","133","0"
"1966","134","0"
"1968","22","0"
"1968","27","0"
"1968","133","0"
"1968","134","0"
"1968","135","0"
"1971","22","0"
"1973","22","0"
"1973","136","0"
"1977","22","0"
"1979","22","0"
"1981","22","0"
"1981","9512","0"
"1983","22","0"
"1983","136","0"
"1990","22","0"
"1990","27","0"
"1990","9513","0"
"1992","22","0"
"1995","22","0"
"1997","22","0"
"1999","22","0"
"1999","27","0"
"1999","133","0"
"2001","22","0"
"2001","42","0"
"2001","4109","0"
"2005","22","0"
"2005","142","0"
"2005","9514","0"
"2008","22","0"
"2008","142","0"
"2008","9514","0"
"2010","22","0"
"2010","102","0"
"2043","22","0"
"2043","146","0"
"2047","147","0"
"2049","147","0"
"2051","147","0"
"2053","147","0"
"2055","147","0"
"2057","147","0"
"2059","147","0"
"2059","150","0"
"2063","147","0"
"2063","150","0"
"2065","147","0"
"2065","150","0"
"2068","147","0"
"2068","150","0"
"2068","152","0"
"2070","147","0"
"2070","152","0"
"2074","48","0"
"2074","147","0"
"2074","152","0"
"2077","147","0"
"2077","152","0"
"2081","147","0"
"2081","150","0"
"2081","153","0"
"2087","48","0"
"2087","147","0"
"2087","150","0"
"2087","153","0"
"2089","48","0"
"2089","150","0"
"2089","153","0"
"2091","1","0"
"2093","48","0"
"2093","150","0"
"2093","153","0"
"2096","48","0"
"2096","150","0"
"2096","153","0"
"2099","48","0"
"2099","147","0"
"2099","150","0"
"2099","153","0"
"2101","48","0"
"2101","147","0"
"2101","150","0"
"2101","153","0"
"2105","48","0"
"2105","147","0"
"2105","150","0"
"2105","152","0"
"2105","153","0"
"2107","48","0"
"2107","147","0"
"2107","150","0"
"2107","153","0"
"2109","48","0"
"2109","147","0"
"2109","150","0"
"2109","153","0"
"2111","48","0"
"2111","150","0"
"2111","153","0"
"2121","47","0"
"2121","158","0"
"2131","113","0"
"2138","142","0"
"2142","47","0"
"2145","47","0"
"2145","158","0"
"2148","3","0"
"2151","3","0"
"2151","56","0"
"2154","3","0"
"2154","159","0"
"2213","3","0"
"2213","22","0"
"2213","93","0"
"2214","3","0"
"2214","93","0"
"2224","163","0"
"2228","163","0"
"2230","163","0"
"2233","163","0"
"2235","163","0"
"2237","163","0"
"2239","163","0"
"2241","163","0"
"2243","163","0"
"2245","163","0"
"2247","163","0"
"2250","163","0"
"2252","163","0"
"2252","165","0"
"2266","163","0"
"2269","163","0"
"2271","163","0"
"2273","163","0"
"2275","163","0"
"2277","163","0"
"2279","163","0"
"2281","163","0"
"2283","163","0"
"2285","163","0"
"2288","163","0"
"2291","163","0"
"2296","167","0"
"2301","167","0"
"2303","167","0"
"2303","169","0"
"2306","167","0"
"2308","167","0"
"2310","167","0"
"2312","167","0"
"2315","167","0"
"2317","167","0"
"2319","167","0"
"2321","167","0"
"2323","167","0"
"2325","167","0"
"2327","142","0"
"2327","167","0"
"2329","167","0"
"2329","170","0"
"2331","167","0"
"2334","167","0"
"2336","167","0"
"2338","167","0"
"2340","167","0"
"2344","167","0"
"2346","167","0"
"2348","167","0"
"2350","167","0"
"2353","14","0"
"2353","174","0"
"2355","14","0"
"2355","174","0"
"2359","14","0"
"2359","174","0"
"2362","14","0"
"2362","10180","1"
"2365","14","0"
"2365","178","0"
"2365","10162","1"
"2369","14","0"
"2369","178","0"
"2369","10213","1"
"2371","14","0"
"2371","178","0"
"2371","10163","1"
"2371","11352","0"
"2373","14","0"
"2373","174","0"
"2375","14","0"
"2375","178","0"
"2375","10160","1"
"2377","14","0"
"2379","14","0"
"2379","10148","1"
"2387","183","0"
"2408","183","0"
"2413","183","0"
"2418","183","0"
"2421","183","0"
"2424","183","0"
"2426","183","0"
"2428","183","0"
"2431","47","0"
"2431","158","0"
"2445","207","0"
"2457","210","0"
"2465","208","0"
"2470","26","0"
"2474","205","0"
"2476","163","0"
"2480","163","0"
"2482","163","0"
"2495","47","0"
"2495","212","0"
"2497","3","0"
"2497","22","0"
"2497","12053","0"
"2500","212","0"
"2504","47","0"
"2504","158","0"
"2510","27","0"
"2515","22","0"
"2515","27","0"
"2519","27","0"
"2521","27","0"
"2521","10148","0"
"2528","27","0"
"2531","27","0"
"2537","205","0"
"2539","205","0"
"2539","220","0"
"2541","205","0"
"2543","205","0"
"2545","205","0"
"2547","205","0"
"2550","205","0"
"2559","205","0"
"2562","205","0"
"2565","205","0"
"2567","205","0"
"2574","205","0"
"2576","205","0"
"2576","10164","1"
"2579","205","0"
"2581","205","0"
"2584","205","0"
"2586","205","0"
"2590","205","0"
"2595","220","0"
"2599","220","0"
"2605","205","0"
"2608","228","0"
"2611","228","0"
"2616","228","0"
"2619","26","0"
"2635","47","0"
"2635","212","0"
"2643","47","0"
"2643","57","0"
"2646","3","0"
"2646","234","0"
"2646","10187","1"
"2653","47","0"
"2653","158","0"
"2653","212","0"
"2659","3","0"
"2669","236","0"
"2673","236","0"
"2675","236","0"
"2679","236","0"
"2679","10168","0"
"2681","236","0"
"2685","236","0"
"2687","236","0"
"2690","236","0"
"2694","236","0"
"2697","236","0"
"2700","236","0"
"2706","236","0"
"2708","236","0"
"2710","236","0"
"2713","236","0"
"2715","236","0"
"2737","236","0"
"2739","236","0"
"2749","1","0"
"2750","22","0"
"2750","4109","0"
"2750","4542","0"
"2755","236","0"
"2758","236","0"
"2760","236","0"
"2762","1","0"
"2764","238","0"
"2767","238","0"
"2767","241","0"
"2771","238","0"
"2771","241","0"
"2775","236","0"
"2780","236","0"
"2780","10168","0"
"2782","236","0"
"2789","236","0"
"2794","236","0"
"2802","163","0"
"2806","163","0"
"2823","10","0"
"2823","10187","1"
"2829","10","0"
"2829","10204","1"
"2834","10","0"
"2834","10204","1"
"2836","10","0"
"2836","10213","1"
"2836","11568","0"
"2883","3","0"
"2886","3","0"
"2892","3","0"
"2892","10252","1"
"2894","3","0"
"2894","10252","1"
"2901","220","0"
"2903","163","0"
"2905","163","0"
"2926","220","0"
"2926","10187","1"
"2931","163","0"
"2936","163","0"
"2938","163","0"
"2940","163","0"
"2940","247","0"
"2942","163","0"
"2944","163","0"
"2958","47","0"
"2962","47","0"
"2964","1","0"
"2965","10","0"
"2965","248","0"
"2965","10267","1"
"2965","12140","0"
"2973","10","0"
"2973","10260","1"
"2975","10","0"
"2975","250","0"
"2975","10213","1"
"2975","11568","0"
"2983","1","0"
"2984","253","0"
"2997","3","0"
"2997","251","0"
"3000","10","0"
"3002","10","0"
"3002","10187","1"
"3005","10","0"
"3010","10","0"
"3010","10253","1"
"3013","10","0"
"3013","10252","1"
"3013","13796","0"
"3025","10","0"
"3025","10234","1"
"3030","322","0"
"3030","10187","1"
"3032","322","0"
"3032","10202","1"
"3034","322","0"
"3038","322","0"
"3041","322","0"
"3041","10162","1"
"3044","322","0"
"3049","322","0"
"3049","326","0"
"3050","322","0"
"3050","328","0"
"3050","10253","1"
"3054","322","0"
"3054","10148","1"
"3057","322","0"
"3057","10184","1"
"3059","322","0"
"3059","10252","1"
"3061","322","0"
"3063","322","0"
"3063","10249","1"
"3068","322","0"
"3074","322","0"
"3074","10156","1"
"3078","322","0"
"3081","322","0"
"3084","322","0"
"3084","10249","1"
"3091","322","0"
"3095","322","0"
"3108","322","0"
"3112","322","0"
"3116","322","0"
"3121","11","0"
"3123","11","0"
"3123","344","0"
"3123","10260","1"
"3127","11","0"
"3127","344","0"
"3127","10213","1"
"3129","11","0"
"3129","344","0"
"3132","11","0"
"3134","11","0"
"3138","11","0"
"3140","11","0"
"3140","344","0"
"3150","336","0"
"3150","10148","0"
"3155","336","0"
"3157","336","0"
"3159","336","0"
"3161","336","0"
"3164","336","0"
"3304","312","0"
"3316","344","0"
"3316","10266","1"
"3318","344","0"
"3318","10148","0"
"3322","344","0"
"3322","10160","1"
"3323","344","0"
"3323","10183","1"
"3332","344","0"
"3332","10267","1"
"3336","344","0"
"3336","10199","1"
"3341","344","0"
"3341","10213","1"
"3341","12812","0"
"3344","344","0"
"3344","463","0"
"3344","10253","1"
"3352","344","0"
"3352","10271","1"
"3373","344","0"
"3373","10266","1"
"3373","11698","0"
"3376","344","0"
"3388","349","0"
"3388","10168","1"
"3397","344","0"
"3401","344","0"
"3401","10266","1"
"3445","344","0"
"3445","10162","1"
"3447","344","0"
"3451","351","0"
"3451","10148","0"
"3455","351","0"
"3457","351","0"
"3457","10249","0"
"3465","351","0"
"3465","10249","1"
"3465","11505","0"
"3475","351","0"
"3475","10253","0"
"3483","351","0"
"3487","351","0"
"3487","10249","0"
"3489","344","0"
"3489","10249","0"
"3499","344","0"
"3499","463","0"
"3499","11705","0"
"3502","351","0"
"3502","10252","1"
"3502","11613","0"
"3502","11615","0"
"3503","344","0"
"3503","10199","1"
"3518","351","0"
"3518","10184","0"
"3523","351","0"
"3523","10254","1"
"3523","11613","0"
"3527","351","0"
"3527","10257","1"
"3527","11613","0"
"3527","11614","0"
"3531","344","0"
"3531","10249","1"
"3541","351","0"
"3543","1","0"
"3548","344","0"
"3561","351","0"
"3563","351","0"
"3569","351","0"
"3573","351","0"
"3573","10154","1"
"3575","351","0"
"3575","10249","0"
"3583","351","0"
"3583","10204","1"
"3587","351","0"
"3587","10182","0"
"3591","351","0"
"3591","10265","1"
"3591","11506","0"
"3598","351","0"
"3598","10265","1"
"3598","11506","0"
"3603","351","0"
"3603","10265","1"
"3603","11507","0"
"3611","351","0"
"3611","10265","1"
"3611","11504","0"
"3615","351","0"
"3615","10162","1"
"3615","11504","0"
"3633","351","0"
"3633","10197","1"
"3633","10204","2"
"3637","351","0"
"3641","351","0"
"3649","370","0"
"3662","370","0"
"3664","370","0"
"3668","370","0"
"3668","372","0"
"3672","370","0"
"3672","10148","0"
"3674","370","0"
"3674","10150","0"
"3676","370","0"
"3676","10150","0"
"3678","370","0"
"3680","370","0"
"3680","10162","0"
"3684","370","0"
"3687","370","0"
"3704","370","0"
"3704","10249","0"
"3707","370","0"
"3712","47","0"
"3712","158","0"
"3717","377","0"
"3731","377","0"
"3732","379","0"
"3732","10249","0"
"3734","379","0"
"3747","379","0"
"3747","10260","0"
"3748","379","0"
"3757","379","0"
"3757","10213","0"
"3774","381","0"
"3780","381","0"
"3783","381","0"
"3783","10213","0"
"3785","381","0"
"3787","381","0"
"3796","381","0"
"3796","10148","0"
"3801","381","0"
"3803","381","0"
"3805","381","0"
"3805","1179","0"
"3805","1184","0"
"3805","1185","0"
"3805","10240","1"
"3807","381","0"
"3807","1184","0"
"3807","10252","1"
"3807","13727","0"
"3814","381","0"
"3826","383","0"
"3826","10197","1"
"3834","370","0"
"3834","10154","0"
"3838","381","0"
"3838","10168","1"
"3846","381","0"
"3851","386","0"
"3857","386","0"
"3875","381","0"
"3875","419","0"
"3875","10242","0"
"3880","381","0"
"3885","381","0"
"3885","10249","0"
"3887","381","0"
"3889","381","0"
"3889","390","0"
"3889","1657","0"
"3889","10255","1"
"3889","11662","0"
"3889","11663","0"
"3897","381","0"
"3897","390","0"
"3897","1657","0"
"3899","381","0"
"3899","390","0"
"3899","1657","0"
"3899","11662","0"
"3901","381","0"
"3901","390","0"
"3901","1657","0"
"3903","381","0"
"3903","390","0"
"3903","1657","0"
"3906","381","0"
"3906","390","0"
"3906","1657","0"
"3906","10266","1"
"3910","381","0"
"3916","344","0"
"3920","381","0"
"3923","381","0"
"3923","390","0"
"3923","1657","0"
"3923","11662","0"
"3923","11663","0"
"3926","381","0"
"3926","390","0"
"3926","1657","0"
"3934","381","0"
"3934","390","0"
"3934","1657","0"
"3935","381","0"
"3935","390","0"
"3935","1657","0"
"3938","381","0"
"3938","390","0"
"3938","1657","0"
"3938","11664","0"
"3942","381","0"
"3942","390","0"
"3942","1657","0"
"3950","381","0"
"3950","390","0"
"3950","1657","0"
"3955","381","0"
"3955","390","0"
"3955","1657","0"
"3955","10759","1"
"3965","381","0"
"3969","381","0"
"3969","390","0"
"3969","1657","0"
"3988","377","0"
"4000","322","0"
"4000","10213","0"
"4022","351","0"
"4022","10154","1"
"4038","322","0"
"4042","322","0"
"4042","10199","1"
"4049","379","0"
"4054","322","0"
"4054","10187","0"
"4127","412","0"
"4128","412","0"
"4129","412","0"
"4144","377","0"
"4216","11","0"
"4216","10267","1"
"4237","47","0"
"4237","419","0"
"4237","10242","0"
"4242","417","0"
"4242","10148","0"
"4248","381","0"
"4252","381","0"
"4252","10187","1"
"4272","412","0"
"4273","412","0"
"4294","420","0"
"4294","10246","1"
"4297","420","0"
"4297","10253","1"
"4300","420","0"
"4301","420","0"
"4301","10238","1"
"4304","420","0"
"4304","10249","0"
"4308","381","0"
"4313","420","0"
"4313","10183","0"
"4316","420","0"
"4319","423","0"
"4320","423","0"
"4320","10156","0"
"4325","423","0"
"4327","423","0"
"4332","420","0"
"4334","423","0"
"4340","420","0"
"4340","10238","1"
"4341","423","0"
"4346","420","0"
"4346","10260","0"
"4350","423","0"
"4359","423","0"
"4359","10165","0"
"4362","423","0"
"4362","10165","0"
"4378","420","0"
"4383","27","0"
"4390","420","0"
"4390","10159","0"
"4394","420","0"
"4403","420","0"
"4412","420","0"
"4415","420","0"
"4417","420","0"
"4417","10260","1"
"4419","420","0"
"4421","420","0"
"4421","10213","1"
"4429","420","0"
"4431","420","0"
"4431","10187","2"
"4431","10260","1"
"4434","420","0"
"4434","10258","0"
"4436","420","0"
"4444","420","0"
"4449","420","0"
"4449","10213","1"
"4451","420","0"
"4451","10188","2"
"4451","10199","1"
"4459","420","0"
"4459","10238","1"
"4462","420","0"
"4462","10239","0"
"4476","381","0"
"4485","370","0"
"4496","1","0"
"4504","438","0"
"4504","10249","1"
"4504","13714","0"
"4504","13715","0"
"4515","438","0"
"4515","10202","1"
"4515","13716","0"
"4518","322","0"
"4532","420","0"
"4532","10246","0"
"4535","420","0"
"4544","420","0"
"4544","10242","0"
"4546","443","0"
"4591","420","0"
"4605","420","0"
"4607","420","0"
"4607","10260","1"
"4613","377","0"
"4621","377","0"
"4634","420","0"
"4638","379","0"
"4653","1","0"
"4653","10148","0"
"4659","1","0"
"4659","10249","0"
"4672","420","0"
"4674","420","0"
"4676","420","0"
"4680","420","0"
"4680","10242","0"
"4691","453","0"
"4693","453","0"
"4695","453","0"
"4695","10168","0"
"4697","453","0"
"4702","453","0"
"4707","453","0"
"4709","453","0"
"4711","453","0"
"4719","453","0"
"4726","453","0"
"4728","453","0"
"4730","453","0"
"4765","453","0"
"4767","453","0"
"4771","453","0"
"4771","10148","0"
"4773","453","0"
"4773","10191","0"
"4775","453","0"
"4775","10175","0"
"4787","381","0"
"4787","10249","0"
"4791","381","0"
"4791","419","0"
"4791","10249","0"
"4847","456","0"
"4848","381","0"
"4851","379","0"
"4872","377","0"
"4931","420","0"
"4931","10242","1"
"4960","463","0"
"4960","10148","0"
"4966","463","0"
"4966","10183","0"
"4968","463","0"
"4968","10249","0"
"4970","463","0"
"4970","10184","0"
"4975","463","0"
"4975","10183","0"
"4977","463","0"
"4981","463","0"
"4981","10252","0"
"4983","463","0"
"4983","10249","0"
"4989","463","0"
"4991","463","0"
"4991","10249","0"
"4996","377","0"
"5000","463","0"
"5005","420","0"
"5005","10148","1"
"5011","420","0"
"5011","10240","1"
"5013","420","0"
"5013","10238","1"
"5021","420","0"
"5021","10183","0"
"5023","420","0"
"5023","10240","1"
"5025","420","0"
"5030","420","0"
"5031","420","0"
"5061","383","0"
"5070","12","0"
"5074","12","0"
"5085","377","0"
"5155","456","0"
"5160","470","0"
"5160","10148","0"
"5165","470","0"
"5180","471","0"
"5180","10182","0"
"5184","474","0"
"5184","476","0"
"5208","470","0"
"5211","481","0"
"5211","10260","0"
"5220","1","0"
"5229","1","0"
"5233","493","0"
"5233","10168","0"
"5233","10282","0"
"5247","484","0"
"5253","484","0"
"5259","11","0"
"5259","12","0"
"5259","344","0"
"5259","10260","1"
"5261","456","0"
"5265","481","0"
"5266","485","0"
"5266","578","0"
"5266","10161","1"
"5275","486","0"
"5277","486","0"
"5279","486","0"
"5282","485","0"
"5282","10213","0"
"5298","486","0"
"5311","12","0"
"5316","12","0"
"5324","491","0"
"5328","492","0"
"5332","494","0"
"5332","10168","1"
"5349","495","0"
"5353","496","0"
"5353","10170","0"
"5363","3","0"
"5365","3","0"
"5369","3","0"
"5373","420","0"
"5373","11240","1"
"5389","10168","0"
"5389","10282","0"
"5393","486","0"
"5393","506","0"
"5397","493","0"
"5397","10148","0"
"5404","493","0"
"5405","1","0"
"5427","206","0"
"5427","10148","0"
"5429","206","0"
"5470","206","0"
"5483","1","0"
"5486","420","0"
"5489","514","0"
"5494","515","0"
"5499","516","0"
"5509","517","0"
"5509","10240","1"
"5514","519","0"
"5514","10155","0"
"5518","1","0"
"5522","420","0"
"5522","10213","1"
"5540","494","0"
"5548","495","0"
"5553","514","0"
"5555","514","0"
"5555","10187","0"
"5558","493","0"
"5558","561","0"
"5558","10194","0"
"5561","1","0"
"5568","493","0"
"5568","525","0"
"5568","561","0"
"5568","566","0"
"5571","493","0"
"5573","493","0"
"5573","525","0"
"5577","493","0"
"5577","525","0"
"5577","561","0"
"5577","566","0"
"5580","493","0"
"5580","551","0"
"5588","493","0"
"5588","551","0"
"5588","10162","0"
"5602","528","0"
"5603","493","0"
"5603","531","0"
"5603","551","0"
"5603","10148","0"
"5606","485","0"
"5606","530","0"
"5606","10213","1"
"5620","493","0"
"5620","551","0"
"5620","10172","0"
"5624","493","0"
"5624","525","0"
"5633","493","0"
"5633","10168","0"
"5633","10282","0"
"5636","493","0"
"5636","531","0"
"5636","551","0"
"5636","10171","0"
"5638","493","0"
"5638","551","0"
"5640","493","0"
"5644","493","0"
"5646","493","0"
"5649","493","0"
"5685","540","0"
"5685","10194","0"
"5688","540","0"
"5693","540","0"
"5698","540","0"
"5702","1","0"
"5713","516","0"
"5713","554","0"
"5714","493","0"
"5714","525","0"
"5714","561","0"
"5714","562","0"
"5714","566","0"
"5723","550","0"
"5725","493","0"
"5725","10213","0"
"5730","493","0"
"5730","525","0"
"5730","561","0"
"5737","525","0"
"5737","551","0"
"5737","10197","1"
"5737","10199","2"
"5745","517","0"
"5779","552","0"
"5779","555","0"
"6197","556","0"
"6197","2707","0"
"6197","10148","0"
"6203","525","0"
"6204","557","0"
"6208","493","0"
"6208","525","0"
"6218","493","0"
"6218","525","0"
"6218","561","0"
"6218","566","0"
"6222","525","0"
"6225","525","0"
"6225","562","0"
"6237","493","0"
"6237","525","0"
"6237","561","0"
"6237","566","0"
"6241","493","0"
"6241","525","0"
"6241","561","0"
"6241","563","0"
"6241","566","0"
"6246","493","0"
"6246","525","0"
"6252","12","0"
"6256","564","0"
"6517","493","0"
"6519","493","0"
"6519","525","0"
"6519","561","0"
"6519","566","0"
"6521","493","0"
"6521","525","0"
"6521","561","0"
"6521","566","0"
"6535","525","0"
"6535","566","0"
"6538","493","0"
"6538","525","0"
"6538","551","0"
"6538","561","0"
"6538","566","0"
"6542","493","0"
"6542","525","0"
"6542","531","0"
"6542","551","0"
